ПУТЬ,УРОВЕНЬ,НАЗВАНИЕ ОБЪЕКТА,ОПИСАНИЕ ОБЪЕКТА,НАЗВАНИЕ ОПРЕДЕЛЕНИЯ,СЛОЙ,ОБЪЕМ ОБЪЕКТА,X,Y,Z,LENX,LENY,LENZ,MATERIAL,
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","231.216035","-38.385827","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","206.609735","-38.385827","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","206.609735","-186.023622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","206.609735","-136.811024","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","182.003436","-38.385827","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-13.779528","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","182.003436","-87.598425","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","206.60974","-235.23622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","1208.2701343","1.968504","-97.762905","5.905512","5.905512","1.968504","103.937008","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-161.417323","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","182.003441","-235.23622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","182.003436","-186.023622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","182.003436","-136.811024","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","108.184538","-87.598425","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-186.023622","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","1949.7086257","1.968504","114.087667","5.905512","5.905512","1.968504","167.716535","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","1056.3210113","166.338582","-121.543857","5.905512","5.905512","1.968504","90.866142","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-38.385827","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-87.598425","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-62.992126","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-112.204724","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-136.811024","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279159","-210.629921","5.905512","5.905512","1.968504","16.732283","Color C03",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","176.631066","27.559055","117.685761","3.937008","2.174295","41.338583","Color C02",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","204.190121","27.559055","117.683492","3.937008","2.174295","41.338583","Color C02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","67.777526","-303.149606","188.37532","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-1.968507","180.444553","7.887364","1.968504","166.117124","Материал2",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","71.714711","27.559055","186.201349","3.937008","2.174295","41.338583","Color C02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","208.127307","-303.149606","119.857463","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-138.779229","180.444553","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","81.557053","-303.149606","188.376455","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-15.748034","180.444553","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","25.590548","180.444553","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","125.450142","-303.149606","119.864269","0.984252","3.937008","330.594704","Color F02",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","231.749176","27.559055","117.681223","3.937008","2.174295","41.338583","Color C02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-212.598425","111.931233","7.887364","1.968504","166.117124","Материал2",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.66858","-193.733596","113.171151","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.66858","-169.127296","113.17115","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.66858","-144.520997","113.17115","5.905512","1.968504","22.637795","Color C03",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","180.568252","-303.149606","119.859731","0.984252","3.937008","330.594704","Color F02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","121.689926","-303.149606","188.376608","0.984252","3.937008","330.594704","Color F02",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","149.072011","27.559055","117.688029","3.937008","2.174295","41.338583","Color C02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","12.659416","-303.149606","188.370783","0.984252","3.937008","330.594704","Color F02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","-1.120112","-303.149607","188.369648","0.984252","3.937008","330.594704","Color F02",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.668581","-119.914698","113.17115","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.668581","-46.095499","113.17115","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.668581","-21.4892","113.17115","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.668581","3.116798","113.17115","5.905512","1.968504","22.637795","Color C03",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","26.438943","-303.149606","188.371917","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-187.992126","111.931233","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-89.566631","180.444553","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-64.960331","180.444553","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-40.354333","180.444553","7.887364","1.968504","166.117124","Материал2",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","44.155656","27.559055","186.19908","3.937008","2.174295","41.338583","Color C02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-114.172927","111.931233","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","194.34778","-303.149606","119.858597","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-1.968504","111.931233","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-163.385827","111.931233","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-15.748031","111.931233","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","-41.474442","-303.149606","188.366326","0.984252","3.937008","330.594704","Color F02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","95.336581","-303.149606","188.377589","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-114.17293","180.444553","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610268","-212.598428","180.444553","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","166.788725","-303.149606","119.860866","0.984252","3.937008","330.594704","Color F02",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.668581","-95.308098","113.17115","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","232.668581","-70.701799","113.17115","5.905512","1.968504","22.637795","Color C03",
"50х50","1","50х50","","-","6.1 Контр стен","1083.1714576","-1.968502","-19.207826","32.480315","1.968504","1.968504","279.527559","Color K02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","109.116108","-303.149606","188.378723","0.984252","3.937008","330.594704","Color F02",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","-10.962454","27.559055","186.194543","3.937008","2.174295","41.338583","Color C02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-40.354333","180.444553","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-163.385829","180.444553","7.887364","1.968504","166.117124","Материал2",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","99.273766","27.559055","186.203618","3.937008","2.174295","41.338583","Color C02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-89.566628","111.931233","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","40.218471","-303.149606","188.373051","0.984252","3.937008","330.594704","Color F02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","-14.899639","-303.149607","188.368514","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610269","-187.992129","180.444553","7.887364","1.968504","166.117124","Материал2",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-138.779226","111.931233","7.887364","1.968504","166.117124","Материал2",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","121.512956","27.559055","117.690298","3.937008","2.174295","41.338583","Color C02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-40.354331","111.931233","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","53.997998","-303.149606","188.374186","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","-621.610268","-237.204727","180.444553","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","-28.679167","-303.149607","188.36738","0.984252","3.937008","330.594704","Color F02",
"100x50","1","100x50","","-","4.4 Стропила","353.8672192","16.596601","27.559055","186.196812","3.937008","2.174295","41.338583","Color C02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","221.906835","-303.149606","119.856328","0.984252","3.937008","330.594704","Color F02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-64.960329","111.931233","7.887364","1.968504","166.117124","Материал2",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","-9.873242","-144.520998","180.748039","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","137.303422","232.668581","7.874016","113.17115","5.905512","1.968504","11.811023","Color C03",
"150x50","1","150x50","","-","4.4 Стропила","263.1648963","-9.873241","3.116797","180.748038","5.905512","1.968504","22.637795","Color C03",
"100x50","1","100x50","","-","5.3 Перегородка санузла","150.1184583","120.235253","-82.677164","12.637794","3.937007","1.968504","19.370084","Color C02",
"100x50","1","100x50","","-","5.4 Перегородка тамбура","854.3325975","120.96947","-215.551182","12.637795","3.937008","1.968504","110.236218","Color C02",
"100x50","1","100x50","","-","5.1 Несущая перегородка","1006.8960992","118.110236","-266.666751","111.062992","3.937008","1.968512","129.921261","Color C02",
